EAR,MAR,Pitch,Yaw,Label
0.2557,0.4957,-17.1864,-50.8783,0
0.2662,0.505,-17.2179,-50.9396,0
0.2693,0.502,-17.3266,-50.3564,0
0.2655,0.49,-17.5071,-50.4371,0
0.2631,0.4981,-17.7001,-50.594,0
0.2648,0.494,-17.5582,-50.5895,0
0.2698,0.5015,-17.8121,-50.8741,0
0.2867,0.4931,-18.118,-50.5529,0
0.2881,0.495,-18.3589,-50.8956,0
0.2543,0.502,-17.6946,-50.987,0
0.2678,0.5024,-17.4206,-50.9011,0
0.2749,0.4991,-17.5753,-50.8038,0
0.2624,0.5182,-17.2855,-50.7629,0
0.2689,0.5035,-17.2861,-50.5664,0
0.2691,0.5083,-17.3879,-50.5725,0
0.2702,0.5094,-17.3035,-50.7589,0
0.2669,0.504,-17.325,-50.5712,0
0.2552,0.4991,-17.7174,-50.5939,0
0.2562,0.5023,-17.7729,-50.6123,0
0.2542,0.5107,-17.8027,-50.7593,0
0.2702,0.4991,-18.4253,-50.2257,0
0.2624,0.5013,-17.9132,-49.9122,0
0.2767,0.504,-18.056,-50.3286,0
0.2586,0.4991,-18.3089,-50.3504,0
0.2575,0.5154,-18.13,-51.107,0
0.2673,0.5122,-18.1139,-51.2897,0
0.2585,0.5122,-17.6617,-51.7052,0
0.2727,0.5073,-17.9805,-51.6136,0
0.255,0.5177,-17.6138,-51.6128,0
0.0795,0.5249,-16.9356,-50.8972,0
0.2657,0.5177,-17.582,-51.6172,0
0.2681,0.5154,-17.3181,-51.6187,0
0.2816,0.5197,-17.1043,-51.598,0
0.283,0.5078,-17.0138,-51.7777,0
0.2615,0.5265,-16.4704,-51.922,0
0.2649,0.5204,-16.3706,-51.6766,0
0.2628,0.5233,-16.3269,-51.954,0
0.2575,0.5233,-16.3497,-51.8775,0
0.2656,0.5139,-16.2471,-51.8434,0
0.2646,0.5295,-16.8993,-51.8769,0
0.2676,0.5138,-17.2225,-51.9428,0
0.2677,0.5249,-16.9951,-51.5297,0
0.2665,0.5241,-16.516,-51.1673,0
0.2818,0.5301,-16.2782,-51.4229,0
0.285,0.5242,-10.0261,-53.6513,0
0.248,0.5268,1.2955,-54.1773,0
0.2488,0.5238,5.6639,-55.8204,0
0.2578,0.5331,5.0885,-57.1334,0
0.2612,0.5167,-0.0318,-56.3565,0
0.2577,0.5074,-4.6735,-53.8864,0
0.2755,0.512,-7.2628,-53.0127,0
0.2641,0.504,-10.1387,-51.0746,0
0.2638,0.5038,-11.1719,-51.3805,0
0.2759,0.5219,-10.4045,-51.4766,0
0.2653,0.5167,-11.0623,-52.7159,0
0.2796,0.5243,-12.3356,-52.9285,0
0.2669,0.516,-12.9227,-53.1827,0
0.2614,0.4865,-13.1348,-51.2028,0
0.0811,0.4912,-11.5564,-47.9449,0
0.241,0.4962,-12.7988,-50.7941,0
0.2377,0.4914,-13.5858,-51.224,0
0.2599,0.5028,-14.4065,-51.8969,0
0.2615,0.5105,-14.3102,-52.1583,0
0.2571,0.4975,-15.023,-51.897,0
0.2589,0.513,-15.432,-51.8987,0
0.2405,0.4993,-15.6433,-51.498,0
0.2606,0.509,-16.223,-51.4964,0
0.25,0.5102,-16.4934,-50.9392,0
0.2542,0.509,-16.6388,-51.0523,0
0.2632,0.5001,-17.3127,-51.6322,0
0.261,0.5099,-17.2677,-52.2749,0
0.2642,0.5102,-16.8483,-52.0558,0
0.2707,0.5131,-16.8696,-52.3325,0
0.2652,0.5229,-17.1526,-52.9264,0
0.2409,0.527,-17.578,-53.6162,0
0.2603,0.5221,-17.8556,-53.8252,0
0.2645,0.5221,-18.5432,-54.6613,0
0.253,0.5123,-18.113,-54.7539,0
0.2657,0.5211,-18.4574,-54.9588,0
0.2686,0.5241,-18.0842,-54.8258,0
0.2594,0.5221,-18.6321,-54.9187,0
0.2704,0.523,-19.2175,-54.8167,0
0.2645,0.5211,-18.9984,-54.2371,0
0.2601,0.527,-18.9821,-54.0589,0
0.2653,0.5251,-19.4195,-54.0607,0
0.2683,0.5263,-19.7338,-53.92,0
0.2787,0.5291,-19.3521,-53.9406,0
0.2724,0.525,-18.7713,-53.5429,0
0.2604,0.5173,-18.6817,-53.3213,0
0.2702,0.521,-18.587,-53.4318,0
0.2723,0.5251,-18.2476,-53.0838,0
0.269,0.5301,-18.163,-52.6534,0
0.2841,0.5199,-18.3834,-52.3671,0
0.2705,0.536,-18.4251,-52.8866,0
0.2753,0.5299,-18.4053,-52.5823,0
0.266,0.5221,-18.1472,-52.4285,0
0.2765,0.5221,-18.3229,-52.3738,0
0.2758,0.5391,-18.0677,-52.8382,0
0.2677,0.5341,-17.8342,-52.888,0
0.1343,0.5281,-14.7859,-51.9653,0
0.2466,0.5487,-14.9674,-52.6013,0
0.2708,0.5487,-14.7257,-52.445,0
0.2659,0.5367,-14.8364,-52.2505,0
0.2553,0.5457,-14.748,-51.5082,0
0.2715,0.5559,-14.6917,-51.2347,0
0.2601,0.5426,-14.5933,-51.2707,0
0.2768,0.5384,-14.9349,-51.5085,0
0.2696,0.5426,-14.7691,-51.5403,0
0.2557,0.5426,-14.5921,-51.4869,0
0.2693,0.554,-14.6755,-51.6185,0
0.2614,0.5584,-14.4555,-51.4927,0
0.2469,0.5458,-14.4799,-51.5731,0
0.2523,0.5451,-15.3839,-52.1092,0
0.2539,0.569,-16.0805,-52.9856,0
0.2664,0.5558,-16.6778,-52.9897,0
0.2705,0.5357,-16.4115,-52.1781,0
0.2634,0.5274,-16.4697,-51.5427,0
0.2667,0.5186,-16.0369,-51.2571,0
0.2633,0.5186,-16.0566,-51.211,0
0.2638,0.5186,-16.2242,-51.3638,0
0.2658,0.5277,-16.1796,-51.2985,0
0.2688,0.5198,-16.3121,-51.2226,0
0.2734,0.5274,-16.2629,-51.434,0
0.2659,0.5306,-15.9644,-51.2974,0
0.2626,0.5277,-16.2421,-51.5501,0
0.2517,0.5325,-16.5133,-51.6129,0
0.261,0.5325,-16.8205,-51.9455,0
0.2683,0.5287,-17.0892,-52.3022,0
0.259,0.5375,-16.8883,-52.4581,0
0.2474,0.5314,-17.1155,-52.5438,0
0.25,0.5476,-18.1991,-53.3894,0
0.2586,0.5448,-18.4745,-53.7699,0
0.2588,0.542,-18.7041,-53.8081,0
0.2591,0.5297,-18.3946,-53.1646,0
0.263,0.5255,-17.6509,-52.652,0
0.2585,0.5218,-17.3535,-52.3921,0
0.2749,0.5314,-17.6031,-52.086,0
0.2774,0.5257,-17.7417,-52.1336,0
0.2613,0.5305,-18.2183,-52.3786,0
0.27,0.5305,-18.379,-52.4465,0
0.2596,0.5335,-18.2791,-52.3894,0
0.2829,0.5404,-17.8345,-52.498,0
0.2577,0.5344,-17.5989,-52.3338,0
0.2624,0.5287,-17.3281,-52.0859,0
0.2589,0.5163,-16.9192,-51.5999,0
0.2613,0.5316,-17.2492,-51.5479,0
0.2579,0.5188,-17.1967,-51.1749,0
0.2708,0.519,-17.1171,-50.9141,0
0.2695,0.4937,-17.6096,-49.9946,0
0.2687,0.4903,-17.3335,-49.8656,0
0.2112,0.4892,-17.4005,-49.7285,0
0.2575,0.4996,-17.1971,-50.2932,0
0.264,0.511,-17.3509,-50.5371,0
0.2561,0.5071,-17.4172,-50.6502,0
0.2622,0.4721,-17.0933,-50.1104,0
0.2873,0.486,-16.4722,-49.8546,0
0.2764,0.4911,-15.6793,-49.434,0
0.2795,0.5532,-15.89,-51.1678,0
0.2722,0.6123,-15.7727,-52.75,0
0.2627,0.639,-16.2796,-53.2369,0
0.2626,0.6359,-15.9249,-52.769,0
0.2799,0.6136,-16.6702,-52.1124,0
0.275,0.5927,-17.2506,-52.3245,0
0.2786,0.5103,-17.3537,-51.2072,0
0.2679,0.4765,-16.8497,-50.0845,0
0.2576,0.4529,-16.372,-48.75,0
0.1692,0.4405,-16.202,-47.9672,0
0.2055,0.4401,-16.4059,-48.1127,0
0.2534,0.4353,-16.4689,-47.8965,0
0.2514,0.4473,-16.7645,-48.3742,0
0.2532,0.4768,-16.879,-49.2873,0
0.2658,0.4777,-16.7041,-49.8954,0
0.2706,0.4754,-15.1134,-49.249,0
0.2896,0.4737,-10.0315,-49.3501,0
0.2738,0.4783,-5.3508,-50.259,0
0.242,0.4523,-2.4309,-50.0639,0
0.2252,0.4739,-1.6989,-47.3792,0
0.2488,0.5738,-1.3309,-48.8095,0
0.2442,0.6289,-1.9895,-50.5357,0
0.2626,0.651,-0.7885,-52.0849,0
0.271,0.6473,-0.7083,-50.9796,0
0.2568,0.5738,-0.8199,-48.9074,0
0.2465,0.5103,-3.1987,-47.3915,0
0.237,0.4807,-4.4452,-47.1087,0
0.2525,0.4727,-5.1577,-47.8355,0
0.0418,0.4956,-6.1054,-46.9099,0
0.248,0.4887,-8.7931,-48.7375,0
0.2653,0.5037,-7.9039,-49.5375,0
0.2623,0.4887,-7.9446,-49.7828,0
0.2738,0.4917,-8.1063,-49.3073,0
0.2537,0.4879,-8.1107,-47.9108,0
0.2569,0.4917,-7.8517,-47.3158,0
0.2764,0.4916,-7.8479,-48.2928,0
0.2668,0.491,-8.1841,-47.4438,0
0.2549,0.4682,-7.7656,-46.1349,0
0.2764,0.5035,-8.1672,-46.6342,0
0.2674,0.5075,-7.3009,-46.8573,0
0.2658,0.5073,-5.3598,-46.745,0
0.2491,0.5,-3.879,-46.8525,0
0.2465,0.4955,-5.6349,-47.9198,0
0.2661,0.5266,-6.6177,-49.5261,0
0.2476,0.5597,-8.0222,-52.467,0
0.2693,0.6523,-7.6977,-54.3246,0
0.2589,0.6868,-9.0359,-56.4305,0
0.269,0.7316,-10.3508,-57.5933,0
0.2783,0.7762,-10.5459,-57.4803,0
0.2913,0.6258,-9.956,-55.6425,0
0.2512,0.4129,-8.9858,-51.9234,0
0.2615,0.3403,-8.8181,-51.0377,0
0.2457,0.4458,-9.2619,-51.8523,0
0.2653,0.5844,-8.7603,-54.3107,0
0.2736,0.5847,-8.659,-54.7233,0
0.2713,0.5831,-8.1929,-54.0365,0
0.2877,0.5087,-8.7871,-51.13,0
0.2692,0.4786,-8.9723,-49.4438,0
0.2761,0.4518,-8.821,-49.678,0
0.287,0.4648,-9.1433,-50.4101,0
0.27,0.4886,-9.4256,-50.854,0
0.2774,0.4815,-9.2427,-51.1529,0
0.2551,0.4776,-9.3903,-51.4854,0
0.2742,0.5099,-9.3612,-52.417,0
0.288,0.5083,-9.8074,-52.6485,0
0.2835,0.5012,-10.0396,-52.6031,0
0.279,0.495,-9.8615,-52.1667,0
0.2888,0.4989,-9.5769,-51.7812,0
0.2746,0.5023,-9.4704,-52.2419,0
0.1997,0.5189,-9.0134,-52.5031,0
0.2116,0.5214,-8.9647,-53.4332,0
0.2435,0.5252,-8.8256,-53.3866,0
0.0498,0.5258,-8.1066,-52.7997,0
0.2347,0.5212,-9.2837,-53.6481,0
0.2507,0.527,-9.5165,-53.7747,0
0.2564,0.5166,-10.2741,-53.9486,0
0.2617,0.5126,-10.149,-53.6016,0
0.2646,0.5077,-9.956,-53.6965,0
0.2681,0.5181,-9.5474,-53.1933,0
0.27,0.5142,-9.3628,-52.9535,0
0.0624,0.5012,-8.2798,-51.9165,0
0.2374,0.5139,-9.5352,-52.6417,0
0.2576,0.5045,-9.7483,-52.6795,0
0.27,0.5142,-9.6201,-53.0813,0
0.2655,0.5246,-9.4954,-53.2656,0
0.2563,0.5102,-9.7791,-53.2129,0
0.2542,0.5219,-9.2653,-53.3377,0
0.2554,0.5192,-8.9317,-53.1297,0
0.2616,0.527,-9.2694,-53.0867,0
0.274,0.5174,-9.2262,-53.2008,0
0.2709,0.5135,-9.3211,-53.4601,0
0.2703,0.5212,-9.2156,-53.8289,0
0.2748,0.5277,-9.4767,-54.0003,0
0.2494,0.5417,-9.3159,-53.8208,0
0.263,0.5417,-9.3369,-53.96,0
0.2648,0.531,-9.1851,-53.5974,0
0.254,0.532,-9.2445,-53.824,0
0.2626,0.5292,-9.4046,-54.0742,0
0.0487,0.5299,-9.2184,-53.1022,0
0.2619,0.5122,-9.7398,-53.291,0
0.269,0.5192,-9.9545,-53.0684,0
0.2688,0.5139,-10.2094,-53.205,0
0.2582,0.5285,-10.1433,-53.3355,0
0.2549,0.5311,-9.9541,-52.8354,0
0.2689,0.5181,-9.9701,-52.7304,0
0.2688,0.5142,-10.0463,-53.0546,0
0.285,0.5118,-9.9942,-53.0752,0
0.2709,0.5105,-10.0082,-53.0744,0
0.2723,0.5063,-9.6568,-53.0665,0
0.2698,0.5116,-9.8003,-53.2966,0
0.2709,0.5259,-9.7558,-53.0634,0
0.2666,0.5294,-10.1684,-53.4838,0
0.2817,0.5297,-10.4399,-53.5301,0
0.2676,0.5308,-10.0958,-53.6748,0
0.2687,0.5268,-9.9395,-53.336,0
0.2525,0.5219,-10.2611,-53.4915,0
0.27,0.5157,-9.8517,-53.3843,0
0.276,0.5352,-10.0129,-53.8021,0
0.2717,0.5352,-9.9818,-53.8133,0
0.2675,0.5323,-10.0081,-53.814,0
0.0881,0.5377,-8.8043,-53.0873,0
0.2521,0.5383,-10.2326,-53.8228,0
0.2628,0.5403,-10.1818,-53.8004,0
0.2806,0.5271,-9.9951,-53.8846,0
0.2562,0.5308,-9.6502,-53.8887,0
0.2511,0.5116,-9.6518,-53.576,0
0.2532,0.505,-9.9188,-53.3662,0
0.268,0.5065,-9.4699,-53.5511,0
0.2418,0.5317,-9.2824,-53.8172,0
0.2435,0.5199,-8.9504,-53.4536,0
0.2277,0.5265,-6.8569,-53.0209,0
0.2433,0.5605,-5.0541,-56.3528,0
0.2762,0.5786,-3.0764,-58.888,0
0.1133,0.5632,0.0915,-57.7085,0
0.2052,0.5173,-0.9802,-52.3441,0
0.2397,0.4984,-2.3474,-49.5625,0
0.2519,0.5089,-3.2812,-49.3548,0
0.2455,0.5038,-4.1072,-49.4432,0
0.2495,0.5072,-5.7443,-51.9529,0
0.2467,0.5172,-7.2898,-53.2432,0
0.261,0.5226,-8.5134,-53.0912,0
0.2544,0.5745,-8.9318,-53.3027,0
0.2576,0.5922,-11.2603,-52.5764,0
0.2563,0.6043,-10.7817,-51.9775,0
0.2504,0.5843,-11.2516,-50.7737,0
0.2664,0.5855,-11.8385,-50.7979,0
0.2722,0.5824,-11.7421,-50.3457,0
0.2723,0.525,-12.1182,-50.1845,0
0.245,0.4999,-12.2033,-49.5843,0
0.25,0.5019,-12.5633,-49.8121,0
0.2572,0.4959,-12.6,-50.1701,0
0.249,0.5016,-12.726,-50.3011,0
0.2431,0.4929,-13.2084,-50.8904,0
0.2484,0.5082,-13.644,-51.5207,0
0.2707,0.5111,-13.8419,-51.3709,0
0.2473,0.4948,-13.653,-51.4345,0
0.2564,0.4984,-13.4737,-51.3357,0
0.2524,0.4975,-13.2144,-50.6771,0
0.2661,0.4915,-13.5785,-50.4237,0
0.2606,0.4924,-13.4177,-50.0086,0
0.258,0.496,-13.6894,-50.2087,0
0.2574,0.5155,-13.8678,-50.682,0
0.2526,0.4979,-13.7408,-51.0604,0
0.2728,0.5125,-13.7783,-51.2829,0
0.2881,0.5082,-13.5155,-51.9311,0
0.288,0.532,-12.344,-52.1252,0
0.2536,0.5088,-11.69,-51.9462,0
0.2722,0.5108,-10.7045,-51.1627,0
0.2495,0.5199,-9.2524,-52.498,0
0.2266,0.5014,-9.6149,-53.0845,0
0.2599,0.4774,-6.6173,-47.3101,0
0.2416,0.5071,-5.5923,-48.5848,0
0.2479,0.4993,-5.106,-49.5699,1
0.2287,0.5056,-5.295,-49.7423,1
0.1732,0.5063,-4.4725,-49.042,1
0.1501,0.5463,-2.1484,-49.8177,1
0.1416,0.6694,-0.9248,-50.8717,1
0.1528,0.7678,-0.5438,-54.6676,1
0.1739,0.7617,-7.6242,-59.4341,1
0.1621,0.7567,-9.2986,-58.1036,1
0.0569,0.8155,-9.0695,-56.7063,1
0.0543,0.8594,-7.952,-56.5157,1
0.0505,0.8685,-7.0379,-56.531,1
0.0462,0.9333,-6.4158,-56.1146,1
0.0308,0.9456,-5.964,-56.1587,1
0.048,0.9817,-5.4644,-55.2958,1
0.0355,0.9526,-5.6534,-53.7613,1
0.0251,0.9162,-3.3948,-52.9446,1
0.0933,0.7746,-3.9541,-52.7611,1
0.1722,0.5774,-3.458,-51.5111,1
0.1249,0.4841,-6.9356,-51.6154,1
0.0775,0.4574,-8.4973,-49.7633,1
0.0782,0.4958,-8.9053,-51.1443,1
0.0546,0.4933,-10.1724,-51.7677,1
0.0565,0.4977,-9.4574,-52.6531,1
0.0572,0.5038,-8.8677,-51.8677,1
0.0718,0.5419,-9.5143,-52.2451,1
0.07,0.5391,-11.2951,-54.2351,1
0.0715,0.5355,-12.7849,-53.7691,1
0.0727,0.5309,-14.432,-54.3077,1
0.0552,0.5295,-14.4556,-57.1533,1
0.0534,0.5576,-14.1095,-61.8092,1
0.0783,0.5887,-12.5423,-65.971,1
0.0764,0.6363,-12.3218,-70.5678,1
0.1284,0.6857,-13.8214,-73.5691,1
0.1181,0.7351,-28.9795,-78.3102,1
0.0981,0.677,-13.3347,-72.2181,1
0.0554,0.5499,5.1404,-56.9747,1
0.029,0.5418,3.9842,-43.3443,1
0.0212,0.5171,6.2361,28.4599,1
0.0439,0.5289,0.3422,-49.6141,1
0.0537,0.5303,-6.8143,-55.2745,1
0.0591,0.5394,-4.0507,-53.8214,1
0.0604,0.5433,-0.941,-51.0286,1
0.0385,0.5502,-5.0404,-51.6814,1
0.0528,0.5093,-9.9266,-51.6118,1
0.0683,0.479,-14.3074,-49.8315,1
0.0899,0.485,-17.2485,-48.7774,1
0.0887,0.4871,-18.1299,-49.7493,1
0.0807,0.5147,-15.8492,-50.8511,1
0.0754,0.5192,-13.2637,-50.6275,1
0.0548,0.5564,-9.4942,-51.3273,1
0.0649,0.5312,-7.9491,-51.6809,1
0.0688,0.5252,-7.994,-52.7703,1
0.0489,0.507,-5.3096,-51.3642,1
0.0611,0.5274,-4.8502,-51.6318,1
0.0568,0.5281,-6.2333,-52.1608,1
0.0567,0.5212,-7.2367,-51.8852,1
0.0559,0.5203,-8.8866,-51.9041,1
0.0775,0.5065,-11.6406,-51.2924,1
0.0735,0.5204,-13.973,-51.4711,1
0.0846,0.5145,-16.7328,-51.4605,1
0.096,0.4985,-23.496,-53.5126,1
0.1041,0.4805,-27.3051,-54.0227,1
0.1082,0.4898,-25.8153,-54.2217,1
0.1432,0.5045,-23.711,-57.0092,1
0.1338,0.5286,-18.1236,-56.6086,1
0.1291,0.5285,-14.0465,-56.2045,1
0.1191,0.5398,-11.735,-56.1355,1
0.0578,0.5447,-10.8946,-54.6826,1
0.0554,0.5402,-10.7025,-54.119,1
0.0569,0.5527,-10.8281,-53.8951,1
0.0556,0.5387,-11.0883,-53.4875,1
0.0655,0.5259,-11.3824,-53.3709,1
0.0688,0.5284,-11.3679,-53.2379,1
0.061,0.5411,-11.4133,-53.4379,1
0.0664,0.5445,-12.2322,-52.8349,1
0.0652,0.5292,-13.7955,-51.9804,1
0.0706,0.5417,-16.6371,-51.4606,1
0.0678,0.5362,-18.375,-51.6462,1
0.0802,0.5285,-15.8092,-51.1487,1
0.0684,0.5357,-11.672,-51.4388,1
0.0562,0.5474,-9.9035,-51.4516,1
0.0636,0.5345,-8.7345,-51.2961,1
0.0635,0.5455,-9.5435,-51.254,1
0.0731,0.5307,-9.9977,-51.4084,1
0.073,0.5438,-10.8583,-51.4936,1
0.0678,0.5481,-11.8846,-52.0364,1
0.0672,0.5374,-12.321,-52.4701,1
0.0801,0.5511,-12.0339,-52.6362,1
0.088,0.5553,-12.0911,-52.9493,1
0.0936,0.5646,-11.8961,-53.4328,1
0.0756,0.5487,-12.286,-52.9611,1
0.0764,0.5397,-12.7579,-52.2531,1
0.0736,0.5459,-13.0679,-52.1064,1
0.0867,0.5545,-14.0773,-52.7088,1
0.0689,0.5359,-14.385,-53.1549,1
0.0585,0.5359,-14.2807,-53.0213,1
0.0698,0.5539,-15.0829,-52.4023,1
0.0614,0.5423,-15.3188,-52.4253,1
0.1056,0.54,-16.8282,-53.124,1
0.1056,0.5544,-18.4878,-53.8482,1
0.1298,0.5567,-17.2359,-54.4461,1
0.0696,0.5592,-15.1556,-53.1721,1
0.0666,0.5479,-13.6575,-52.4528,1
0.0714,0.544,-12.5299,-51.7985,1
0.112,0.5545,-9.0486,-53.1377,1
0.1344,0.5627,-6.9729,-52.8872,1
0.1389,0.5734,-6.5311,-52.8211,1
0.132,0.5666,-6.5332,-52.6195,1
0.0741,0.5582,-7.0548,-51.5422,1
0.0677,0.5689,-8.1479,-51.3052,1
0.0877,0.5689,-8.758,-52.0886,1
0.0726,0.5426,-9.2072,-52.0201,1
0.0535,0.537,-9.4514,-50.8955,1
0.0633,0.5294,-10.4004,-50.7723,1
0.0727,0.5307,-12.3848,-50.1143,1
0.0754,0.5264,-13.484,-51.0018,1
0.1766,0.5264,-14.1068,-52.7655,1
0.1841,0.5349,-13.0376,-52.6989,1
0.1681,0.5649,-11.1325,-53.9373,1
0.1825,0.6387,-9.717,-54.9001,1
0.1861,0.6234,-9.4063,-55.2465,1
0.2223,0.5834,-10.22,-54.991,1
0.192,0.5345,-11.3945,-54.2558,1
0.1256,0.5201,-11.5101,-53.4236,1
0.1155,0.518,-11.3623,-52.5795,1
0.1106,0.5308,-11.4806,-52.338,1
0.0883,0.5293,-12.2961,-52.8407,1
0.1013,0.5305,-13.4676,-52.5791,1
0.0663,0.4866,-14.0708,-51.7397,1
0.0849,0.4442,-14.4164,-50.62,1
0.0778,0.4181,-15.3092,-50.346,1
0.0888,0.4084,-15.2943,-49.5075,1
0.0927,0.4445,-14.9584,-50.9238,1
0.0721,0.4843,-14.0389,-50.3148,1
0.0879,0.5309,-12.8936,-52.8536,1
0.0855,0.5154,-11.9554,-53.3555,1
0.1248,0.6125,-13.26,-54.6568,1
0.1552,0.6187,-12.9263,-54.7967,1
0.1798,0.6046,-13.5092,-55.0201,1
0.1354,0.5925,-13.4003,-53.8642,1
0.1124,0.5959,-14.0647,-53.8484,1
0.0621,0.6023,-13.5061,-52.5769,1
0.0719,0.5888,-14.1847,-53.0028,1
0.0789,0.5032,-15.0178,-52.1437,1
0.0658,0.4884,-15.1026,-50.9005,1
0.0516,0.5042,-15.3117,-50.8938,1
0.0657,0.5103,-16.2659,-51.1395,1
0.0707,0.5188,-17.1369,-51.8036,1
0.0624,0.5212,-16.7354,-51.3599,1
0.1066,0.53,-17.6087,-52.4014,1
0.166,0.5374,-17.067,-52.8834,1
0.1923,0.5137,-16.7836,-52.7697,1
0.2172,0.5053,-15.9164,-52.2833,1
0.2051,0.5119,-15.4143,-52.1627,1
0.0694,0.5192,-14.2291,-50.8929,1
0.0516,0.5236,-14.1794,-50.8268,1
0.0795,0.5185,-14.6796,-51.1382,1
0.0797,0.5171,-14.3971,-50.9492,1
0.0686,0.5301,-14.5516,-50.1452,1
0.0748,0.5311,-15.1397,-50.7686,1
0.071,0.527,-15.6327,-50.9487,1
0.0605,0.535,-15.421,-50.5322,1
0.0699,0.5889,-16.039,-51.6823,1
0.0821,0.6206,-17.1505,-52.6787,1
0.0851,0.6351,-17.6467,-53.3167,1
0.0757,0.6306,-17.5005,-54.0963,1
0.0735,0.6556,-16.3937,-53.417,1
0.0662,0.6614,-15.418,-53.0822,1
0.0675,0.5737,-15.78,-52.4274,1
0.0705,0.6358,-15.2754,-52.9651,1
0.0629,0.6847,-15.3297,-55.5048,1
0.1186,0.6013,-12.8027,-53.7672,1
0.1362,0.693,-11.6353,-53.9582,1
0.1615,0.6477,-11.2071,-53.5482,1
0.0856,0.5937,-11.2014,-51.5903,1
0.054,0.6447,-12.3563,-52.1158,1
0.087,0.6435,-13.0129,-52.6432,1
0.1321,0.5988,-13.8963,-51.7746,1
0.1543,0.5702,-15.0866,-52.7273,1
0.0512,0.5689,-15.0714,-51.8991,1
0.0708,0.5738,-16.6328,-51.8313,1
0.0817,0.56,-18.1572,-50.8634,1
0.0805,0.5542,-18.2888,-50.4042,1
0.0829,0.5076,-18.954,-50.0036,1
0.0695,0.4764,-18.5215,-49.8037,1
0.0747,0.4692,-18.5577,-49.7941,1
0.0721,0.4766,-18.5739,-50.7216,1
0.0669,0.4946,-17.7386,-50.912,1
0.0719,0.4916,-17.3031,-51.1779,1
0.0667,0.4875,-16.8605,-50.9449,1
0.0691,0.4911,-16.0695,-50.7224,1
0.061,0.4508,-15.1862,-48.6982,1
0.0681,0.4422,-14.3215,-46.9476,1
0.0756,0.5092,-14.2499,-48.4833,1
0.0649,0.5845,-13.3514,-49.6107,1
0.0727,0.575,-14.335,-50.0743,1
0.103,0.5719,-15.8315,-50.0673,1
0.1777,0.5519,-17.1088,-50.565,1
0.1243,0.4614,-17.4337,-49.9397,1
0.0801,0.4632,-16.0964,-48.4344,1
0.0724,0.473,-14.2055,-47.9541,1
0.0545,0.4975,-14.2984,-49.8037,1
0.0521,0.5053,-14.7777,-52.0011,1
0.0769,0.537,-15.5147,-53.2856,1
0.165,0.5384,-14.8672,-53.8914,1
0.2045,0.5509,-14.6836,-53.7405,1
0.207,0.5416,-14.0549,-53.6294,1
0.2164,0.551,-14.6774,-54.0932,1
0.0523,0.5541,-13.8718,-53.2283,1
0.0647,0.5507,-14.5431,-53.3247,1
0.0546,0.5468,-14.4115,-52.706,1
0.0533,0.55,-14.5974,-52.2253,1
0.0655,0.5393,-14.7877,-51.9205,1
0.0772,0.5322,-15.9613,-52.2746,1
0.1036,0.5178,-17.0925,-52.1481,1
0.0715,0.5132,-17.6127,-51.4243,1
0.07,0.5228,-16.4529,-50.9075,1
0.0719,0.5176,-14.7289,-50.3701,1
0.0574,0.5165,-11.8102,-49.0788,1
0.0548,0.5244,-8.756,-46.4037,1
0.0382,0.4855,-3.3838,31.6999,1
0.061,0.4931,-4.3534,43.694,1
0.0771,0.481,-5.4092,49.9131,1
0.0803,0.4549,-7.0912,48.1908,1
0.0406,0.4501,-6.5691,36.1052,1
0.0669,0.616,-8.2464,-44.7898,1
0.0286,0.6343,-8.3214,-48.8999,1
0.0848,0.695,-9.8897,-52.9973,1
0.1032,0.7328,-11.7079,-55.3786,1
0.0739,0.7987,-13.6237,-56.2729,1
0.0704,0.8448,-14.4502,-56.8762,1
0.0541,0.8979,-15.0237,-58.1537,1
0.0572,0.9493,-15.4918,-59.3194,1
0.0364,0.9733,-10.7807,-59.0979,1
0.0386,0.9656,-9.1224,-59.0895,1
0.0325,0.9883,-7.0259,-57.9561,1
0.0363,0.9156,-8.6854,-55.9031,1
0.0465,0.7245,-8.2818,-51.6313,1
0.0533,0.5952,-10.6767,-47.8887,1
0.0573,0.5249,-13.4904,-48.9127,1
0.0798,0.4726,-13.675,-49.7099,1
0.0959,0.4525,-13.4896,-49.4019,1
0.1459,0.4713,-15.6995,-50.6271,1
0.1838,0.6398,-15.8763,-53.3608,1
0.176,0.7207,-18.1657,-55.6677,1
0.1062,0.7345,-19.4951,-54.71,1
0.0898,0.7622,-18.5633,-52.4347,1
0.0793,0.7876,-17.5531,-51.1995,1
0.0765,0.8382,-17.9116,-50.355,1
0.0678,0.8243,-17.2312,-50.3236,1
0.0749,0.8721,-17.645,-54.4563,1
0.0666,0.946,-17.7487,-56.6617,1
0.0707,0.9803,-17.6185,-58.277,1
0.0565,0.9627,-17.1423,-58.4987,1
0.0538,0.9762,-17.1293,-59.3395,1
0.0501,0.8977,-15.2195,-57.9148,1
0.0531,0.9214,-13.1967,-56.4594,1
0.044,0.8903,-11.849,-55.0259,1
0.0384,0.8818,-10.9232,-52.2573,1
0.0508,0.8538,-12.4776,-50.5773,1
0.0467,0.7059,-16.4101,-52.9525,1
0.0843,0.6015,-15.8052,-52.5985,1
0.1528,0.5181,-16.1093,-49.7006,1
0.2217,0.4765,-16.3069,-48.3119,1
